0.0,-0.000495468328108442,-0.00010611430955287626,0.0004883056243379487,7.031102969399306e-5,-0.00015063837554012106,-0.00044683577238568083,-0.00021468092852316523,0.00033272028286861465,-0.0003471657289651158,-0.00038253137807081063,-0.0003649378468424711,-0.0001564368131544467,-0.00047163084053289286,-0.00030035834961688847,-0.00030329433539406247
0.0,0.0,-0.0003021142397634136,-0.00048640758745163335,0.0003009612402671462,-9.313396340866565e-5,-0.0004479116054686261,0.0003946063657421761,0.0004937435425568939,-0.00014435380336953374,-0.00039367876582470206,0.0003184250610211195,-0.0004090315615708975,-0.0003621366454785033,0.00011018040514437621,-0.00031204336740332605
0.0,0.0,0.0,0.00026362834293827155,-0.00021917505865582632,-0.00010613271210918396,-0.00011006674909621794,3.309821968182591e-5,-6.629962077892637e-5,-1.611476421408331e-5,-1.4599002942591754e-5,0.0002583429395095598,-2.5271483345886247e-5,6.607696484311054e-5,0.000352049101832002,0.00017329803059340553
0.0,0.0,0.0,0.0,0.00017423801197167176,0.0004988228200924993,-5.171183412751912e-5,0.0001835903074881815,-0.00015975182185557223,0.00033220817979752514,-0.00022712127475670553,0.0004103217103112482,0.00015409729011432383,9.92512351869701e-6,0.00048650923364257115,-2.2513200145864332e-5
0.0,0.0,0.0,0.0,0.0,6.925839163082359e-5,0.0002269753904143892,-0.00013856511933400405,-0.00021033328520533967,-0.0003172007248383635,-0.0003513700992492383,0.000300230733314041,-0.0004471994016720666,6.453984479732445e-5,-0.00025802414255166517,0.00030276851615328626
0.0,0.0,0.0,0.0,0.0,0.0,-0.0001792474695931938,0.0002081346641815598,0.0004907734024405639,-9.340333609730344e-5,0.00022823944285413545,0.00014817592063742847,0.000300112432444505,-0.00036983819647421254,0.00026276759205281185,-7.126101333559643e-5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038074159653719874,5.79803012873672e-5,0.00019978433625703152,1.0824083865999423e-5,-0.0003464592264729518,-0.0004569545899162488,0.00018978849211033234,-0.00022110959655791972,5.1286048498534686e-5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030535856790575,0.00044870191318859855,-0.00040342006529263765,-0.0004571190259730815,0.00013564358371715213,0.00023354316893666428,0.0004223460946072963,-0.0004106703221049308
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000253091571049876,-0.00024798110623237114,0.00014912108821224423,7.22506087306618e-6,-0.0002178167265625266,-0.00013930431837646485,0.00047595558218266044
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00036621280585308515,-9.990587001970974e-5,0.00020893173823236522,-8.480600982827947e-5,0.0002471129822569931,-0.00011983233125466718
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.334829375085318e-5,0.00040433099136254213,-0.0003881002972367922,0.00017499124344342887,0.00044890789411730213
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2408807635383655e-5,-0.0003552765491595824,-0.0004999182041276092,0.00021464797203311559
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.311171620098999e-5,0.0003646385743419696,-0.00020865157826470404
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.997307937317029e-5,0.00033666253527991864
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1170765019252072e-5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
